_id,Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
11597,20210425,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",1231,"",0.0522937011366127,"",1529610,"",64.9788531239433,""
11598,20210425,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",14446,"",0.613675716181566,"",682990,"",29.0138707874047,""
11599,20210425,S92000003,Female,"",18 to 29,"",413185,"",Dose 1,"",163,"",0.0394496412018829,"",99689,"",24.126964918862,""
11600,20210425,S92000003,Female,"",18 to 29,"",413185,"",Dose 2,"",179,"",0.0433219986204727,"",43497,"",10.5272456647749,""
11601,20210425,S92000003,Female,"",30 to 39,"",370019,"",Dose 1,"",169,"",0.0456733302884447,"",123138,"",33.2788316275651,""
11602,20210425,S92000003,Female,"",30 to 39,"",370019,"",Dose 2,"",245,"",0.0662128160986328,"",51519,"",13.9233390717774,""
11603,20210425,S92000003,Female,"",40 to 49,"",345328,"",Dose 1,"",619,"",0.179249872584905,"",158177,"",45.8048579900848,""
11604,20210425,S92000003,Female,"",40 to 49,"",345328,"",Dose 2,"",374,"",0.108302830931752,"",62404,"",18.0709354584627,""
11605,20210425,S92000003,Female,"",50 to 54,"",203758,"",Dose 1,"",191,"",0.0937386507523631,"",182151,"",89.3957537863544,""
11606,20210425,S92000003,Female,"",50 to 54,"",203758,"",Dose 2,"",320,"",0.157049048380922,"",44354,"",21.7679796621482,""
11607,20210425,S92000003,Female,"",55 to 59,"",205996,"",Dose 1,"",25,"",0.0121361579836502,"",197831,"",96.0363308025399,""
11608,20210425,S92000003,Female,"",55 to 59,"",205996,"",Dose 2,"",456,"",0.221363521621779,"",48351,"",23.4718149866988,""
11609,20210425,S92000003,Female,"",60 to 64,"",181868,"",Dose 1,"",24,"",0.0131963841907317,"",180464,"",99.2280115248422,""
11610,20210425,S92000003,Female,"",60 to 64,"",181868,"",Dose 2,"",570,"",0.313414124529879,"",39455,"",21.6943057602217,""
11611,20210425,S92000003,Female,"",65 to 69,"",155904,"",Dose 1,"",9,"",0.00577278325123153,"",154476,"",99.0840517241379,""
11612,20210425,S92000003,Female,"",65 to 69,"",155904,"",Dose 2,"",3455,"",2.21610734811166,"",58395,"",37.4557419950739,""
11613,20210425,S92000003,Female,"",70 to 74,"",149920,"",Dose 1,"",13,"",0.00867129135538954,"",149016,"",99.3970117395945,""
11614,20210425,S92000003,Female,"",70 to 74,"",149920,"",Dose 2,"",5645,"",3.76534151547492,"",91849,"",61.2653415154749,""
11615,20210425,S92000003,Female,"",75 to 79,"",109004,"",Dose 1,"",4,"",0.00366959010678507,"",111465,"",102.2577153132,""
11616,20210425,S92000003,Female,"",75 to 79,"",109004,"",Dose 2,"",1992,"",1.82745587317897,"",87048,"",79.8576199038567,""
11617,20210425,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",9,"",0.00543967700406767,"",170218,"",102.881215586488,""
11618,20210425,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",1207,"",0.729521127101075,"",155756,"",94.1402590495071,""
11619,20210425,S92000003,Male,"",12 to 15,"",119649,"",Dose 1,"",0,"",0,"",19,"",0.0158797816947906,""
11620,20210425,S92000003,Male,"",12 to 15,"",119649,"",Dose 2,"",0,"",0,"",2,"",0.00167155596787269,""
11621,20210425,S92000003,Male,"",16 to 17,"",56560,"",Dose 1,"",8,"",0.0141442715700141,"",2962,"",5.23691654879774,""
11622,20210425,S92000003,Male,"",16 to 17,"",56560,"",Dose 2,"",3,"",0.0053041018387553,"",231,"",0.408415841584158,""
11623,20210425,S92000003,Male,"",16 years and over,d,2195205,"",Dose 1,"",1358,"",0.0618621039948433,"",1248824,"",56.888718821249,""
11624,20210425,S92000003,Male,"",16 years and over,d,2195205,"",Dose 2,"",13079,"",0.59579857006521,"",415706,"",18.9370013278942,""
11625,20210425,S92000003,Male,"",18 to 29,"",420762,"",Dose 1,"",130,"",0.0308963261891521,"",57680,"",13.7084622660792,""
11626,20210425,S92000003,Male,"",18 to 29,"",420762,"",Dose 2,"",158,"",0.0375509195222002,"",13566,"",3.22415046986182,""
11627,20210425,S92000003,Male,"",30 to 39,"",359716,"",Dose 1,"",175,"",0.0486494901533432,"",69643,"",19.3605511014245,""
11628,20210425,S92000003,Male,"",30 to 39,"",359716,"",Dose 2,"",197,"",0.0547654260583349,"",17263,"",4.79906370581236,""
11629,20210425,S92000003,Male,"",40 to 49,"",328962,"",Dose 1,"",716,"",0.217654318735903,"",100838,"",30.6533885372779,""
11630,20210425,S92000003,Male,"",40 to 49,"",328962,"",Dose 2,"",309,"",0.0939318219125613,"",20222,"",6.14721457189584,""
11631,20210425,S92000003,Male,"",50 to 54,"",189355,"",Dose 1,"",228,"",0.120408756040242,"",168995,"",89.2477093290381,""
11632,20210425,S92000003,Male,"",50 to 54,"",189355,"",Dose 2,"",272,"",0.143645533521692,"",15022,"",7.93324707559874,""
11633,20210425,S92000003,Male,"",55 to 59,"",193348,"",Dose 1,"",51,"",0.0263773093075698,"",187881,"",97.1724558826572,""
11634,20210425,S92000003,Male,"",55 to 59,"",193348,"",Dose 2,"",362,"",0.187227175869417,"",18132,"",9.37790926205598,""
11635,20210425,S92000003,Male,"",60 to 64,"",170701,"",Dose 1,"",18,"",0.0105447536921283,"",172958,"",101.322194949063,""
11636,20210425,S92000003,Male,"",60 to 64,"",170701,"",Dose 2,"",533,"",0.312241873216911,"",19681,"",11.5295165230432,""
11637,20210425,S92000003,Male,"",65 to 69,"",144529,"",Dose 1,"",9,"",0.00622712396820015,"",146719,"",101.515266832262,""
11638,20210425,S92000003,Male,"",65 to 69,"",144529,"",Dose 2,"",3312,"",2.29158162029766,"",51303,"",35.4966823267303,""
11639,20210425,S92000003,Male,"",70 to 74,"",135910,"",Dose 1,"",11,"",0.00809359134721507,"",136637,"",100.534912809948,""
11640,20210425,S92000003,Male,"",70 to 74,"",135910,"",Dose 2,"",5337,"",3.92686336546244,"",85004,"",62.5443308071518,""
11641,20210425,S92000003,Male,"",75 to 79,"",89206,"",Dose 1,"",4,"",0.00448400331816246,"",94526,"",105.963724413156,""
11642,20210425,S92000003,Male,"",75 to 79,"",89206,"",Dose 2,"",1820,"",2.04022150976392,"",73940,"",82.886801336233,""
11643,20210425,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",8,"",0.00753607897810769,"",109985,"",103.606955800897,""
11644,20210425,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",776,"",0.730999660876446,"",101342,"",95.4651644749237,""
11645,20210425,S92000003,Total,d,12 to 15,"",234135,"",Dose 1,"",0,"",0,"",34,"",0.0145215367202682,""
11646,20210425,S92000003,Total,d,12 to 15,"",234135,"",Dose 2,"",0,"",0,"",3,"",0.00128131206355308,""
11647,20210425,S92000003,Total,d,16 to 17,"",110139,"",Dose 1,"",13,"",0.0118032667810676,"",5947,"",5.39954058053914,""
11648,20210425,S92000003,Total,d,16 to 17,"",110139,"",Dose 2,"",6,"",0.00544766159126195,"",593,"",0.53841055393639,""
11649,20210425,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",2589,"",0.0569108925777777,"",2778434,"",61.0749937846447,""
11650,20210425,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",27525,"",0.605049176594566,"",1098696,"",24.1513209855674,""
11651,20210425,S92000003,Total,d,18 to 29,"",833947,"",Dose 1,"",293,"",0.0351341272287088,"",157369,"",18.8703838493334,""
11652,20210425,S92000003,Total,d,18 to 29,"",833947,"",Dose 2,"",337,"",0.0404102418978664,"",57063,"",6.84252116741232,""
11653,20210425,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",2576,"",0.0580300684060969,"",2772487,"",62.4563704444932,""
11654,20210425,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",27519,"",0.619926029684543,"",1098103,"",24.7371864157377,""
11655,20210425,S92000003,Total,d,30 to 39,"",729735,"",Dose 1,"",344,"",0.0471404002822943,"",192781,"",26.4179462407586,""
11656,20210425,S92000003,Total,d,30 to 39,"",729735,"",Dose 2,"",442,"",0.0605699329208548,"",68782,"",9.42561340760687,""
11657,20210425,S92000003,Total,d,40 to 49,"",674290,"",Dose 1,"",1335,"",0.197986029749811,"",259015,"",38.4129973750167,""
11658,20210425,S92000003,Total,d,40 to 49,"",674290,"",Dose 2,"",683,"",0.101291729077993,"",82626,"",12.2537780480209,""
11659,20210425,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",1939,"",0.0674341899341865,"",2422337,"",84.2435963602926,""
11660,20210425,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",26740,"",0.929958864796362,"",972258,"",33.8130121903209,""
11661,20210425,S92000003,Total,d,50 to 54,"",393113,"",Dose 1,"",419,"",0.106585129466591,"",351146,"",89.3244436078176,""
11662,20210425,S92000003,Total,d,50 to 54,"",393113,"",Dose 2,"",592,"",0.150592832086448,"",59376,"",15.1040540506165,""
11663,20210425,S92000003,Total,d,55 to 59,"",399344,"",Dose 1,"",76,"",0.0190312111863456,"",385712,"",96.586401698786,""
11664,20210425,S92000003,Total,d,55 to 59,"",399344,"",Dose 2,"",818,"",0.20483593092672,"",66483,"",16.6480528066028,""
11665,20210425,S92000003,Total,d,60 to 64,"",352569,"",Dose 1,"",42,"",0.0119125617964143,"",353422,"",100.241938457437,""
11666,20210425,S92000003,Total,d,60 to 64,"",352569,"",Dose 2,"",1103,"",0.312846563367738,"",59136,"",16.7728870093514,""
11667,20210425,S92000003,Total,d,65 to 69,"",300433,"",Dose 1,"",18,"",0.00599135248125206,"",301195,"",100.253633921706,""
11668,20210425,S92000003,Total,d,65 to 69,"",300433,"",Dose 2,"",6767,"",2.25241568003515,"",109698,"",36.5132991382438,""
11669,20210425,S92000003,Total,d,70 to 74,"",285830,"",Dose 1,"",24,"",0.00839659937725221,"",285653,"",99.9380750795928,""
11670,20210425,S92000003,Total,d,70 to 74,"",285830,"",Dose 2,"",10982,"",3.84214393170766,"",176853,"",61.8734912360494,""
11671,20210425,S92000003,Total,d,75 to 79,"",198210,"",Dose 1,"",8,"",0.00403612330356692,"",205991,"",103.925634428132,""
11672,20210425,S92000003,Total,d,75 to 79,"",198210,"",Dose 2,"",3812,"",1.92321275414964,"",160988,"",81.220927299329,""
11673,20210425,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",17,"",0.00625904339726148,"",280203,"",103.164866884874,""
11674,20210425,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",1983,"",0.730099003339384,"",257098,"",94.658090549949,""
11675,20210425,S92000003,Total,d,All vaccinations,d,,"",Dose 1,"",2589,"",,z,2778532,"",,z
11676,20210425,S92000003,Total,d,All vaccinations,d,,"",Dose 2,"",27525,"",,z,1098713,"",,z
11677,20210426,S92000003,Female,"",12 to 15,"",114486,"",Dose 1,"",0,"",0,"",15,"",0.0131020386772182,""
11678,20210426,S92000003,Female,"",12 to 15,"",114486,"",Dose 2,"",1,"",0.00087346924514787,"",2,"",0.00174693849029576,""
11679,20210426,S92000003,Female,"",16 to 17,"",53579,"",Dose 1,"",16,"",0.0298624461076168,"",3001,"",5.60107504805987,""
11680,20210426,S92000003,Female,"",16 to 17,"",53579,"",Dose 2,"",7,"",0.0130648201720823,"",369,"",0.688702663356912,""
11681,20210426,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",3417,"",0.145156439304473,"",1533027,"",65.1240095632478,""
11682,20210426,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",19689,"",0.836401853516465,"",702679,"",29.8502726409211,""
11683,20210426,S92000003,Female,"",18 to 29,"",413185,"",Dose 1,"",208,"",0.0503406464416666,"",99897,"",24.1773055653037,""
11684,20210426,S92000003,Female,"",18 to 29,"",413185,"",Dose 2,"",393,"",0.0951147790941104,"",43890,"",10.622360443869,""
11685,20210426,S92000003,Female,"",30 to 39,"",370019,"",Dose 1,"",227,"",0.0613482010383251,"",123365,"",33.3401798286034,""
11686,20210426,S92000003,Female,"",30 to 39,"",370019,"",Dose 2,"",530,"",0.143235887886838,"",52049,"",14.0665749596642,""
11687,20210426,S92000003,Female,"",40 to 49,"",345328,"",Dose 1,"",2191,"",0.634469258212482,"",160368,"",46.4393272482973,""
11688,20210426,S92000003,Female,"",40 to 49,"",345328,"",Dose 2,"",738,"",0.213709864245008,"",63142,"",18.2846453227077,""
11689,20210426,S92000003,Female,"",50 to 54,"",203758,"",Dose 1,"",612,"",0.300356305028514,"",182763,"",89.6961100913829,""
11690,20210426,S92000003,Female,"",50 to 54,"",203758,"",Dose 2,"",647,"",0.317533544695178,"",45001,"",22.0855132068434,""
11691,20210426,S92000003,Female,"",55 to 59,"",205996,"",Dose 1,"",55,"",0.0266995475640304,"",197886,"",96.0630303501039,""
11692,20210426,S92000003,Female,"",55 to 59,"",205996,"",Dose 2,"",793,"",0.384958931241383,"",49144,"",23.8567739179402,""
11693,20210426,S92000003,Female,"",60 to 64,"",181868,"",Dose 1,"",45,"",0.024743220357622,"",180509,"",99.2527547451998,""
11694,20210426,S92000003,Female,"",60 to 64,"",181868,"",Dose 2,"",1016,"",0.558646930740977,"",40471,"",22.2529526909627,""
11695,20210426,S92000003,Female,"",65 to 69,"",155904,"",Dose 1,"",29,"",0.0186011904761905,"",154505,"",99.1026529146141,""
11696,20210426,S92000003,Female,"",65 to 69,"",155904,"",Dose 2,"",4975,"",3.19106629720854,"",63370,"",40.6468082922824,""
11697,20210426,S92000003,Female,"",70 to 74,"",149920,"",Dose 1,"",12,"",0.0080042689434365,"",149028,"",99.4050160085379,""
11698,20210426,S92000003,Female,"",70 to 74,"",149920,"",Dose 2,"",6827,"",4.55376200640342,"",98676,"",65.8191035218783,""
11699,20210426,S92000003,Female,"",75 to 79,"",109004,"",Dose 1,"",13,"",0.0119261678470515,"",111478,"",102.269641481047,""
11700,20210426,S92000003,Female,"",75 to 79,"",109004,"",Dose 2,"",2703,"",2.47972551466001,"",89751,"",82.3373454185168,""
11701,20210426,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",9,"",0.00543967700406767,"",170227,"",102.886655263492,""
11702,20210426,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",1060,"",0.64067306936797,"",156816,"",94.7809321188751,""
11703,20210426,S92000003,Male,"",12 to 15,"",119649,"",Dose 1,"",0,"",0,"",19,"",0.0158797816947906,""
11704,20210426,S92000003,Male,"",12 to 15,"",119649,"",Dose 2,"",0,"",0,"",2,"",0.00167155596787269,""
11705,20210426,S92000003,Male,"",16 to 17,"",56560,"",Dose 1,"",18,"",0.0318246110325318,"",2980,"",5.26874115983027,""
11706,20210426,S92000003,Male,"",16 to 17,"",56560,"",Dose 2,"",8,"",0.0141442715700141,"",239,"",0.422560113154173,""
11707,20210426,S92000003,Male,"",16 years and over,d,2195205,"",Dose 1,"",3959,"",0.180347621292772,"",1252783,"",57.0690664425418,""
11708,20210426,S92000003,Male,"",16 years and over,d,2195205,"",Dose 2,"",17200,"",0.783525912158546,"",432906,"",19.7205272400528,""
11709,20210426,S92000003,Male,"",18 to 29,"",420762,"",Dose 1,"",149,"",0.0354119430937204,"",57829,"",13.7438742091729,""
11710,20210426,S92000003,Male,"",18 to 29,"",420762,"",Dose 2,"",272,"",0.0646446209496105,"",13838,"",3.28879509081143,""
11711,20210426,S92000003,Male,"",30 to 39,"",359716,"",Dose 1,"",210,"",0.0583793881840118,"",69853,"",19.4189304896085,""
11712,20210426,S92000003,Male,"",30 to 39,"",359716,"",Dose 2,"",287,"",0.0797851638514828,"",17550,"",4.87884886966385,""
11713,20210426,S92000003,Male,"",40 to 49,"",328962,"",Dose 1,"",2537,"",0.771213696414784,"",103375,"",31.4246022336926,""
11714,20210426,S92000003,Male,"",40 to 49,"",328962,"",Dose 2,"",503,"",0.152905198776758,"",20725,"",6.3001197706726,""
11715,20210426,S92000003,Male,"",50 to 54,"",189355,"",Dose 1,"",867,"",0.457870138100394,"",169862,"",89.7055794671385,""
11716,20210426,S92000003,Male,"",50 to 54,"",189355,"",Dose 2,"",480,"",0.253492117979457,"",15502,"",8.1867391935782,""
11717,20210426,S92000003,Male,"",55 to 59,"",193348,"",Dose 1,"",77,"",0.0398245650329975,"",187958,"",97.2122804476902,""
11718,20210426,S92000003,Male,"",55 to 59,"",193348,"",Dose 2,"",624,"",0.322734137410265,"",18756,"",9.70064339946625,""
11719,20210426,S92000003,Male,"",60 to 64,"",170701,"",Dose 1,"",38,"",0.0222611466833821,"",172996,"",101.344456095746,""
11720,20210426,S92000003,Male,"",60 to 64,"",170701,"",Dose 2,"",929,"",0.544226454443735,"",20610,"",12.073742977487,""
11721,20210426,S92000003,Male,"",65 to 69,"",144529,"",Dose 1,"",28,"",0.0193732745677338,"",146747,"",101.53464010683,""
11722,20210426,S92000003,Male,"",65 to 69,"",144529,"",Dose 2,"",4750,"",3.28653764988341,"",56053,"",38.7832199766137,""
11723,20210426,S92000003,Male,"",70 to 74,"",135910,"",Dose 1,"",18,"",0.0132440585681701,"",136655,"",100.548156868516,""
11724,20210426,S92000003,Male,"",70 to 74,"",135910,"",Dose 2,"",6370,"",4.68692517106909,"",91374,"",67.2312559782209,""
11725,20210426,S92000003,Male,"",75 to 79,"",89206,"",Dose 1,"",10,"",0.0112100082954061,"",94536,"",105.974934421452,""
11726,20210426,S92000003,Male,"",75 to 79,"",89206,"",Dose 2,"",2313,"",2.59287491872744,"",76253,"",85.4796762549604,""
11727,20210426,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",7,"",0.00659406910584423,"",109992,"",103.613549870003,""
11728,20210426,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",664,"",0.625494555182938,"",102006,"",96.0906590301066,""
11729,20210426,S92000003,Total,d,12 to 15,"",234135,"",Dose 1,"",0,"",0,"",34,"",0.0145215367202682,""
11730,20210426,S92000003,Total,d,12 to 15,"",234135,"",Dose 2,"",1,"",0.00042710402118435,"",4,"",0.00170841608473744,""
11731,20210426,S92000003,Total,d,16 to 17,"",110139,"",Dose 1,"",34,"",0.0308700823504844,"",5981,"",5.43041066288962,""
11732,20210426,S92000003,Total,d,16 to 17,"",110139,"",Dose 2,"",15,"",0.0136191539781549,"",608,"",0.552029707914544,""
11733,20210426,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",7376,"",0.162137792063997,"",2785810,"",61.2371315767087,""
11734,20210426,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",36889,"",0.810886796563013,"",1135585,"",24.9622077821304,""
11735,20210426,S92000003,Total,d,18 to 29,"",833947,"",Dose 1,"",357,"",0.0428084758383926,"",157726,"",18.9131923251717,""
11736,20210426,S92000003,Total,d,18 to 29,"",833947,"",Dose 2,"",665,"",0.079741278522496,"",57728,"",6.92226244593481,""
11737,20210426,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",7342,"",0.165394705837564,"",2779829,"",62.6217651503308,""
11738,20210426,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",36874,"",0.830667990064604,"",1134977,"",25.5678544058023,""
11739,20210426,S92000003,Total,d,30 to 39,"",729735,"",Dose 1,"",437,"",0.0598847526841936,"",193218,"",26.4778309934428,""
11740,20210426,S92000003,Total,d,30 to 39,"",729735,"",Dose 2,"",817,"",0.111958450670449,"",69599,"",9.53757185827732,""
11741,20210426,S92000003,Total,d,40 to 49,"",674290,"",Dose 1,"",4728,"",0.701181984012813,"",263743,"",39.1141793590295,""
11742,20210426,S92000003,Total,d,40 to 49,"",674290,"",Dose 2,"",1241,"",0.18404544038915,"",83867,"",12.43782348841,""
11743,20210426,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",6548,"",0.227725155074292,"",2428885,"",84.4713215153669,""
11744,20210426,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",35392,"",1.23085654984566,"",1007650,"",35.0438687401666,""
11745,20210426,S92000003,Total,d,50 to 54,"",393113,"",Dose 1,"",1479,"",0.376227700432191,"",352625,"",89.7006713082498,""
11746,20210426,S92000003,Total,d,50 to 54,"",393113,"",Dose 2,"",1127,"",0.286686016488898,"",60503,"",15.3907400671054,""
11747,20210426,S92000003,Total,d,55 to 59,"",399344,"",Dose 1,"",132,"",0.0330542089026003,"",385844,"",96.6194559076886,""
11748,20210426,S92000003,Total,d,55 to 59,"",399344,"",Dose 2,"",1417,"",0.354831924355944,"",67900,"",17.0028847309588,""
11749,20210426,S92000003,Total,d,60 to 64,"",352569,"",Dose 1,"",83,"",0.0235414911691045,"",353505,"",100.265479948606,""
11750,20210426,S92000003,Total,d,60 to 64,"",352569,"",Dose 2,"",1945,"",0.551665064143473,"",61081,"",17.3245520734948,""
11751,20210426,S92000003,Total,d,65 to 69,"",300433,"",Dose 1,"",57,"",0.0189726161906315,"",301252,"",100.272606537897,""
11752,20210426,S92000003,Total,d,65 to 69,"",300433,"",Dose 2,"",9725,"",3.23699460445424,"",119423,"",39.750293742698,""
11753,20210426,S92000003,Total,d,70 to 74,"",285830,"",Dose 1,"",30,"",0.0104957492215653,"",285683,"",99.9485708288143,""
11754,20210426,S92000003,Total,d,70 to 74,"",285830,"",Dose 2,"",13197,"",4.61708008256656,"",190050,"",66.490571318616,""
11755,20210426,S92000003,Total,d,75 to 79,"",198210,"",Dose 1,"",23,"",0.0116038544977549,"",206014,"",103.93723828263,""
